artist_id,nb_fan,nb_album
66396,947,280
92853,37712,20
665,51265,23
1619194,673,14
4710512,2614,2
114790,13021,13
282410,125,16
360687,13333,23
358295,2580,39
200385,24165,27
4437238,62,3
2916,6440,2
2993,112199,14
1048,164550,3
10457193,1926,24
9197992,2717,1
1198498,16627,250
4866055,135,14
9042062,32,67
10450982,5,28
5944284,7921,8
7898578,775,8
2306281,6590,18
4872268,8162,5
7152976,62,7
134197,24505,4
179214,2255,96
10918266,83,0
5386611,155,5
9334696,1225,11
218,94062,19
4757864,130577,7
10804966,739,6
2710,182503,15
4026657,6147,7
6570309,1195,14
5531671,162,4
7641046,309,11
83948,1347,35
11011482,0,0
181,197416,31
8685890,4549,27
10837110,277,7
2896,10947,22
13268,2047,34
375664,4980,20
161711,2482,35
122056,6503,29
11067524,2,0
3805141,127,6
540484,2269,12
494976,564,2
401540,2443,5
5645135,7159,31
485224,603,4
8123317,192,10
741,63603,107
92794,927,10
102406,7718,24
152789,442646,10
6620,5756,42
65759,235569,193
15418,8617,15
17330,7713,8
637,2870220,72
4484514,21673,25
469034,1469,14
463,278814,9
6067,45754,22
1609,135677,434
11426336,72,1
156385,3114,13
2518,61739,8
2251,576,5
13597,6140,8
54691,968,0
10622,3128,28
83826,18,0
723,149433,39
85256,162,0
234,41651,10
56333,9726,7
57259,6,2
308,495937,58
699,12113,17
3702,63296,30
79058,30,0
70076,197,73
6819,94008,27
2705,162049,421
8991,9342,438
7204,47314,411
1910,595038,402
71251,2581,215
71723,696,2
2881,19387,115
16105,1983,11
65021,592,1
784,30832,40
72766,12659,2
73316,367,3
74598,100,2
69696,10786,314
9083,111620,13
16475,1543,3
644,140605,18
633,333232,5
11980,35791,18
71888,2264,20
16729,1435,4
7523,6637,21
71378,3404,288
1776,50100,15
2386,42749,8
8941,408,131
421,71209,14
6835,16540,14
93356,4,1
93791,61050,377
1660,9448,40
103562,0,1
527,23893,15
14314,3825,24
100294,912,9
116036,987,2
127820,248,0
1541,57573,34
5185,158,1
3614,851251,402
888,11328,16
8992,51112,16
1775,178002,13
409,1192442,24
1477,71778,5
5632,60330,29
6402,13372,222
5879,6729,0
4509,196116,4
74349,368,12
4700,26646,17
13209,2439,1
3326,717,4
5099,36810,53
7979,229072,14
1791,11061,11
152658,40,1
1751,33864,15
4125358,0,0
162675,5,0
172145,860,1
56313,1654,5
921,1147,5
6221,105566,13
398,74210,26
3529,19612,42
160,7250593,33
14713,108696,16
311,8758,10
1344,89028,39
1760,316427,50
166994,275,4
7949,6792,5
173923,5199,15
197636,4429,15
85064,3032,25
66100,38806,24
495,43402,17
1481299,686,0
1470268,1630,0
1498809,24,0
210718,935,37
1498808,34,0
7106,3529,4
382325,1752,1
69,22798,7
12168,186926,5
13011,1298296,23
8215,33917,10
2466,141784,134
1572598,21,1
327816,3,0
215309,6785,28
186147,4495,7
1605,16204,17
1729,137614,46
17068,266,1
4336299,284,26
214811,346,0
290308,7511,55
3636,36687,393
5821,6341,9
3673,3031,17
4168,6074,6
6981,8714,32
211295,605,5
70546,7505,17
249593,184,0
91189,23904,90
93198,1195,81
7274,49938,10
11204,7595,7
16262,3992,102
66458,191,5
3226,2837,0
62360,5792,79
66397,580,124
64434,1466,71
171149,6509,4
79736,9228,2
910,3815,8
7950,4820,10
268804,551,3
214936,494,13
1079,25634,39
287981,436,2
55755,21623,12
282206,90,6
282205,98154,5
282207,43,0
282208,373,0
69959,63045,17
1338,2344,9
8737,177756,68
77655,152572,215
8647,934167,30
17329,132,4
14698,15986,8
1054,125969,34
5491,36939,383
179776,1218,5
157191,11,1
364072,1177,25
133034,8,1
133033,7882,5
330793,418,2
182293,521,18
1526,35335,52
7116,1394,20
180804,71,2
1275371,3,1
55147,2295,3
83953,44,1
7972,294747,187
152428,654,9
61238,34182,8
5773,1119,3
367346,230,1
14744,39903,14
1335,4234,22
2327,285007,59
15648,644,9
443892,22,5
7035,88042,14
461154,27,1
75158,1903,10
391352,25,1
387135,169,2
541281,350,6
4268275,223,0
1492137,1361,0
777671,376,0
10719,4403,6
3535,578,22
7182,4519,28
342181,445,7
3701,303149,20
310557,1396044,67
62482,174,4
875354,5,1
58692,310,10
170,750679,41
71548,282,8
70793,2195,6
1424265,114999,25
2021,9761,11
261,3496,45
91948,74401,11
367890,66,0
367889,9,0
82979,4031,5
185131,47750,15
1041752,2234,2
1252,72091,8
514315,52,1
1072095,289,2
805810,835,6
244414,309,48
1161300,0,0
1161301,1,0
1190205,2,5
346265,3241,5
1199885,108,1
280693,1,1
279988,21,5
105015,6,6
279865,73,0
1645,68490,13
9177,262099,40
116902,7041,32
6628,25339,43
101803,625,29
15594,567,3
345188,5368,2
1217721,262,99
54250,811,147
987959,147,14
1264159,2124,39
444142,694,9
247319,32536,6
469604,648,17
10964,17420,252
192033,258,7
257041,110,12
326481,37276,16
1038511,93,0
501,13788,24
395883,156,1
93256,13101,147
97204,4140,27
1376690,58,9
6749,5381,80
70279,1518,0
71820,567,4
1412777,81,1
10557,307,2
1290,44735,32
1476456,2769,60
178452,19617,13
1525,106457,18
115788,3269,32
1392575,153,1
165930,1116098,70
14497,25228,3
3574,57218,9
1453704,2663,0
750,493983,38
260283,2859,6
13459,30858,5
1133456,29,0
149041,129,0
1453702,119,0
1453703,55,0
1453705,24,0
1416030,326,11
429872,14700,11
278550,2880,9
875419,67293,2
314850,32359,16
17026,167072,6
199153,4025,17
876325,3740,13
691,598019,31
35,4057479,48
1114486,458,3
1377987,5,0
1348420,3293,16
2108,193317,33
433780,781,11
408103,1332,0
13375,12481,12
2956,14511,15
338438,339,12
70374,120465,13
3760,4953,31
248039,238,21
172551,382,19
1357537,340,4
1281587,540,15
1516781,2411,5
13204,543609,23
241411,1426,471
1610918,167,1
54299,9364,214
7719,1863,20
16495,1538,3
352318,17,0
129640,1805,5
323731,143,2
268,35452,20
14949,761,2
260199,690,4
424151,81,5
614,113529,457
149228,3986,0
1084544,570,12
2725971,2,0
2221,29994,1
4203,25394,21
74717,5289,11
1196911,266,1
146358,627,1
4750,6619,1
4269344,832,4
5004,56735,8
369,181596,20
157152,4958,8
60446,1863,18
76434,18598,35
259659,101,0
12732,1222,9
8153,79,0
153956,74,4
85002,178,0
534133,106,6
7064,1177,2
182924,346,3
83952,303,10
193946,295,41
2691971,460,1
3345581,9,2
1611393,270,8
468,415955,7
1354357,35580,21
65201,10576,7
796527,1291,5
57457,619,15
352484,270,10
1403709,4759,12
382835,9188,72
941,117564,40
1453280,2597,6
82844,6338,5
4025869,182,0
536039,83,4
8745,3567,2
79137,243,362
4038802,3691,14
4096854,1,2
157155,3902,8
95397,165880,32
2322,231004,15
1586034,3986,22
1272404,3231,4
4074511,141,60
130398,305190,39
75344,9861,55
1377680,176,11
56829,2808,3
253199,1383,26
92958,956,0
4414862,17687,116
2044,17108,46
380832,599224,9
647370,176,4
63310,18,2
83134,2862,11
2393,254235,449
11088,379324,29
177780,724,14
273774,90095,102
805,602434,162
4516340,464,8
4550697,0,0
180148,101,3
110630,13552,45
342968,3233,8
5295,15036,1
4652026,5,1
3667891,5505,9
4553180,1096,290
289118,36,8
11726,12140,5
4099041,5,4
14005,1207,53
399102,986,6
4784259,240,21
4892633,21034,7
882943,56,3
2762721,872,0
1588957,1766,0
133172,2232,1
1407629,1820,27
60603,1910,137
8582,13998,1
485544,72,29
1053935,643,5
323984,1168,14
4567295,236,165
183333,8673,19
5442275,63,3
111817,1026,18
2,913228,9
561977,3984,12
11353,442,6
5132812,95,0
203926,28168,20
380955,1552752,18
4021920,43257,12
319178,2108,14
1260908,14,5
5257591,95,1
4932135,40878,16
211131,17642,13
176167,27069,17
5307668,13,0
2701751,183,491
341414,237,16
167,3120,18
1890,32328,141
1319522,322,8
5361391,125,12
55870,15393,28
1231858,200,8
328791,34851,32
81290,14056,11
16258,26512,17
5399356,383,1
329863,19951,7
1689180,5830,11
1191754,17764,8
413781,1901,6
5432342,1580,1
1412069,20607,3
4364268,676,7
132119,536,9
16791,997,12
457487,1016,4
4766630,2946,86
5228930,506,1
3248571,48,2
282918,262475,40
4142207,125351,3
4591404,465,1
5057177,2243,5
7144,911776,21
135143,5451,145
5976,39321,2
11972,164443,17
4493347,23934,0
4507030,28767,7
317422,221593,5
17224,88165,8
144246,15288,7
318673,237903,6
5381349,38,0
161909,578345,14
754,188691,23
917,172571,9
1619572,41801,15
3714011,246,2
4317853,50,2
319882,2014,0
154477,1425,6
5800849,1,2
2063721,59128,28
607,85093,124
5833095,7057,5
5415927,567,7
131845,762,21
260039,16,2
260036,223,8
5012560,74,2
260040,15,0
1203484,721,2
71641,6129,28
369754,13,4
1642102,4,1
5056726,0,0
1041766,4,0
1423907,2,2
260038,82,0
5056724,1,0
368211,6,0
296169,21762,4
201211,2249,5
3823301,119,1
16733,80691,9
4445982,1,3
74398,2733507,22
73441,26122,9
470525,14493,52
4876653,1079132,19
5915741,54,3
66611,7156,14
2449,339847,402
3780,38047,27
3852,38645,12
5942866,42,1
1533691,478,18
2223,4745,4
567449,1464,3
1651197,216,1
3094,188496,60
3933641,95907,22
4968870,5797,3
1664489,1820,10
318168,403,16
2636531,0,1
4004,16617,19
5915625,16,0
6147668,70,0
263216,8926,19
2859401,158,2
573304,24375,10
158665,24468,0
4628671,0,0
58629,14622,3
268297,464,1
801062,448,3
5155182,396,5
1599703,3378,27
1190014,6302,12
6337604,1,0
275927,32396,20
4877394,14461,0
4693142,33361,0
4877396,172381,0
56859,14,5
6383100,659,1
6395700,382,23
1767,10354,4
6773877,955,7
848,1358602,37
196670,13685,4
666244,564029,33
5412703,183,2
156175,2596,4
811,17727,21
384168,9744,11
493082,22756,15
470973,288,8
397164,856957,18
293585,5227764,46
6603,689478,51
448649,1663,35
997054,618,39
1658572,1150,15
4532504,355,7
7042661,567,8
7086887,6943,5
5545773,7680,3
440347,17667,37
383801,7997,8
1179853,18576,112
4853024,10,25
4547946,268,0
153065,2405,108
160689,735,2
174387,4577,11
97224,6851,23
65205,59996,22
317544,899,4
388973,644548,5
54660,3088,20
4649515,92468,6
311746,14840,17
7408936,17,0
205204,726,5
7411696,14,1
4877432,657,3
95702,594,24
986,461503,70
510778,692,15
1324379,170,47
310059,158,16
7476212,279,3
7548416,328,1
2137231,850831,19
5538814,740,1
3803881,223965,16
734,509859,20
259828,1712,9
83136,4509,16
17024,1881,10
17194,5323,1
55390,3940,6
85131,2152,9
472588,811,11
84324,72634,72
4121312,101,4
807493,106768,10
370350,17,0
5382499,977,23
57854,317,38
104,2861911,42
4754007,1407,3
1997681,1270,69
17165,99804,26
9112,1096127,46
5992092,452396,6
7816240,219,3
9928,1146,28
713135,358,19
7855892,4,2
82129,31518,12
103287,7412,8
2619,1336505,47
7897342,3,2
5278,7369,10
3618691,1598,20
74015,513,22
1372582,826,17
1681114,1274,8
206927,5193,17
4037971,15132,10
1417381,1752,27
4937383,244001,31
8275230,2,0
8275236,7,0
7981,6124,22
6861149,5,1
652303,741861,21
4243694,14709,7
3604421,153,6
7392646,663,9
7607976,196274,6
55790,17340,5
68213,50937,15
5509507,10835,17
1074,59967,74
5054289,64139,57
581998,36915,7
616950,9102,65
6074974,324,6
5407097,1280,3
111,732701,10
262717,48837,13
200593,210,34
1201148,1729,2
894893,4261,15
6114406,44139,8
485,131659,20
7711,23773,12
8908392,3,2
7989,11869,32
6460899,8659,12
195222,240675,7
5629813,16521,14
7473,2608,12
12152,32187,37
4333749,1134,7
8087921,51331,29
4039938,14935,50
5563323,624,10
5344601,85,5
5189863,9775,38
8851408,260,7
5307676,469,5
6848339,4878,4
1538640,1864184,38
196415,619,3
250312,3105,13
7247366,2,5
245175,1681,21
4322564,312,7
146803,340,23
1592914,3745,8
5372699,598,12
4762,593878,82
7163780,274,5
541399,115377,22
244605,1986,28
188291,1141,11
4674484,4079,15
8818536,292,15
9766566,88,2
30,126393,29
1415091,1837,16
76537,15304,6
7593610,4267,115
9796556,276,11
9673558,720,15
1401504,489902,54
4333117,438,9
9704146,14278,4
79927,9697,330
6089698,41294,22
9962448,200,0
4694728,82306,18
564105,9171,10
9992818,76,5
6294268,303,0
162668,5457,39
88,2466359,65
1004130,36,3
9625704,50,7
5570740,3366,6
254752,6,3
170609,520,14
827371,1374,7
7556180,0,1
4337839,80,6
288658,2133,10
167918,135814,34
72369,67827,20
1235717,7049,16
130096,8251,28
4768753,1193965,20
600274,19173,2
595,710698,39
17244,356,0
7744,1311,3
10085310,25418,4
5554855,5863,10
1208462,1155,9
563653,8944,58
5293440,85,12
984098,3468,11
433652,4591,9
4754985,10228,5
8593060,1766,23
4399643,2086,14
1231497,974,143
491,180838,145
126453,68595,132
7931444,765,23
424003,1791,7
80463,6298,17
1199170,11355,11
152629,43299,19
469886,138281,13
92751,8327,25
4345519,85,61
16983,704,10
10656463,7,1
16246,2458,68
1530946,431184,16
1544,191830,24
1449654,11771,20
1478498,1211,4
493435,324099,16
372781,102888,17
4494623,1632228,12
1377312,156317,15
864626,34473,28
58505,3391,80
95632,3916,7
5553919,220,13
1845,1265,48
4486712,1468,12
28,94000,8
5575762,273781,14
3452,260915,50
1611773,4894,57
4334621,35759,16
5796,98312,24
81233,1634,12
7897560,39,4
7866346,26,1
7866354,158,1
1336762,42,2
7866348,129,2
134114,2096,4
7866356,9,2
7866342,621,2
7299254,102,1
7866338,25,1
7897556,379,1
3542201,879412,39
4180088,244,5
368,951841,49
10953934,64,2
6108690,1041,13
7788,12903,166
4570770,5354,3
869,1063120,18
3353,11472,29
13193,142114,14
1446057,229,2
5322556,333,4
1519461,1179087,7
17,5298676,51
616943,20732,94
4760330,218,17
11065222,0,7
5869800,1904,12
4174399,253,9
2232551,3241,6
9958710,165,7
133175,59039,24
7168276,5,19
2175,55407,11
563882,416079,14
8930884,137,2
9031162,51,106
303712,4377,79
427503,8982,13
7933,49443,42
887,212291,35
345919,430,52
1137604,470,8
661999,528,6
1920231,13020,18
480,262393,43
7890062,141441,7
5439470,41856,40
1383726,794,371
144416,27568,18
80733,55703,1
149292,28748,432
9492,62110,424
88928,11357,66
369383,1178,17
10968794,62,3
7517986,241,1
282473,33624,20
7977916,2,18
273607,22,9
81709,17,0
866419,185,1
1222,642293,27
2831,30925,28
4732,7183,4
184546,112206,14
563,15397,19
13086,11125,21
12786,1046,3
10540,580,2
16003,266,6
70921,960,26
3855,16475,21
70624,24,1
70032,7240,52
6015,39220,13
5793,13944,7
1398,42036,129
14262,560317,21
2462,12089,5
315929,22174,25
544,23641,28
71312,56968,184
2480,13524,18
73922,744,2
55184,21287,15
15374,97135,23
73166,126555,3
652,585347,33
10929,8417,4
669,73265,7
504125,37662,41
6133,2045,14
9828,2793,37
6284,5104,7
2197,35645,31
258,9824,13
1382,27940,28
6189,5895,74
9999,53002,98
6196,18689,132
93392,10280,11
97751,45,7
98183,247,1
101326,22374,9
14635,1543,6
112211,396,21
16467,1843,6
99297,108680,31
116218,29,1
2992,5505,12
98222,54,15
124940,270,9
1414,17683,6
129922,9444,6
13024,22903,455
134,5082,4
7189,2192,0
111937,643,12
13025,402352,13
1219,8214,5
100183,46112,25
80527,85734,19
694,66881,74
8568,60268,70
149134,1078,1
65090,4156,4
156583,4415,8
259109,12665,13
162665,459865,6
157640,10888,10
164698,601,2
7957,48391,27
200607,431,8
10230,544,13
68252,4802,9
5234,23625,16
211016,3583,21
2445,10577,11
2309,2543,7
10546,9840,4
1638,35752,20
6005,317385,54
4567,29384,47
9250,26645,44
6644,3651,28
4003,126936,49
152167,2376,8
1050,32225,17
1484883,19,0
55032,3293,412
1379,267104,84
1419,1649,0
255416,1148,12
9222,232340,14
260277,388,1
2857,38436,12
179298,4,6
532,129568,23
152964,17028,14
3824,3334,4
166763,100819,40
12407,84884,18
286937,1588,3
6332,25445,12
4339,15507,123
145616,11032,22
66729,11753,8
13645,2900,4
132964,6401,8
7659574,148,31
176485,41652,70
6816,9085,52
262239,28,5
3462,18863,6
133,760213,37
6333210,28,1
1469778,0,0
79467,589,13
205567,50,22
243205,17,10
210760,1219,9
210694,4570,78
1016191,25,1
1469776,84,2
243885,797,11
875312,7,5
1469777,24,3
210712,6758,101
79466,1523,31
336300,12,2
9662,739901,32
258646,2733,4
341865,466,9
2184,93717,11
323538,1783,179
98345,244241,50
277325,34,2
56048,4031,8
259609,133442,10
1464,356315,25
5,50907,13
381416,36,1
55961,736,5
13372,292199,32
6205,23905,12
14468,124478,15
244115,2158,14
463065,3556,13
383307,13110,307
12593,605,6
502080,0,0
501880,5,3
537301,15,1
3031,2240,4
1509234,128,0
270521,2491,11
89,1141965,28
64379,7182,34
651120,539,2
67456,79374,20
275373,242370,25
58676,38329,296
821184,133,2
2247,12649,3
247379,424449,30
72519,328525,11
95058,1873,79
488989,1006,7
10892,6081,2
471578,112817,21
5953,56684,337
10198,8843,4
58276,179,4
589,31204,17
156231,1420,14
1119833,11,1
1033137,814,9
1157525,18,1
1179749,28,1
94849,305,7
17301,54412,6
1424,29006,18
670,173149,2
280716,7,1
1058866,1720,8
155434,4577,16
4286,5160,11
3902,8777,21
2988,77568,20
3187,78550,19
2868,20555,43
3098,385566,22
413,1062088,71
143991,1242,27
5406,21618,43
1233262,39,1
7068779,3,25
55401,9539,10
282428,109454,32
484505,1318,2
1255538,247,2
295824,19245,6
13371,58239,23
446167,545454,11
1394,2713,7
882729,615,17
1295511,3672,11
816712,402,3
240112,1078,3
498253,1292,4
254970,547,20
7676,45750,434
1222690,136,4
99724,202,20
10909,41819,30
1354287,83,5
1354505,19,1
1015681,3,11
99323,183612,37
11800,8570,62
1115809,244,2
14864,24150,17
70416,31263,19
1941,3893,21
273,688220,24
2059,1032271,406
2971,31566,8
310,325178,18
72041,89508,21
5871,403198,42
12778,1540150,36
377827,165145,121
440706,1967,2
216,62687,6
8942,709,7
15690,16004,17
203,31573,20
5733,123107,33
415809,11347,15
1111,1841,12
1353278,71,15
6105,10116,274
1426,25852,44
93054,5766,30
1495184,3,0
170386,78,38
1350983,1229,2
668826,137767,46
12423,33670,9
814462,121,0
242346,959,3
1629163,3,1
1629170,13,0
74919,1399,3
457,617401,13
2933,11501,8
5685,213086,2
1734151,2380,1
1695421,5669,8
1695425,71797,1
1695426,316,2
8718,2225,58
146387,2701,2
1363367,6085,2
2280181,1731,1
1185227,672,5
2358881,37,0
406204,21916,10
5117,8100,383
84997,30054,31
6253,97625,11
2500341,2152,8
2768021,35,0
1223381,1142,3
198893,2727,14
2910061,150340,10
58093,10608,34
1710895,697,5
176524,3942,27
8661,40806,423
3056281,0,1
1208421,502,4
275860,121,13
12261,1942,26
1622308,889,50
59139,1513,6
3700901,201,9
3525,61716,7
1937391,103360,189
1020434,562,2
1007876,4342729,28
465865,1167,13
1532856,770,5
1219583,514060,12
403152,145161,11
4049638,15,0
5451898,26,0
4675,74995,41
5661,19666,8
75775,4530,107
3181701,484,1
69624,9303,26
179328,30722,19
1351239,91,9
4192037,52,1
302788,19791,31
6907,24071,15
5554,30001,43
326101,6203,14
4324425,82,0
407295,31816,17
1333534,4,13
787,11669,27
4339297,0,0
209187,1349,9
418420,11353,10
512,273409,165
793439,1019,1
4400939,919,1
7982,14111,4
63305,274,4
2637,179063,11
65989,39362,12
9889,3137,13
482264,45384,5
352084,622,480
11668,27160,16
13020,662586,27
4345894,2368,2
75001,1912107,15
92754,106398,14
149073,33837,60
558265,93,2
116071,5690,12
56463,147,3
7146,6215,5
626069,13288,1
4591731,22782,4
342418,18816,10
1544711,8147,34
649545,69723,11
502905,1129,5
2653061,3421,10
4714387,346,2
4761354,293,1
66199,58177,109
5022514,117,1
74679,442,6
1229765,736,32
1230603,106,2
4846841,531,12
4846852,24,0
1232622,739,12
4846850,165,2
1203084,1541,14
4322336,228,5
1056829,172,6
4846851,86,3
4346112,16,2
4846855,8,0
1230619,93,6
1380106,1698,3
4147619,5,2
4866386,0,15
1603681,3,2
154122,9012,14
56797,88301,335
470802,33569,21
84969,4307,18
4930269,1692,2
380370,442,1
108,154322,48
4990110,12,0
456963,568,16
4403345,490,4
1224430,8,3
116992,1810,30
4282,10554,10
247604,1307,33
6207,39656,20
5144386,70,0
713,57,2
3003,71,0
4726410,7475,13
58144,1954,2
4022430,1274,23
76383,493,149
415624,2049,44
2995,20611,24
1563470,297107,17
468553,54,0
1188033,53,1
874442,27,2
1602920,894,42
3283091,960,6
1462771,2693,3
130073,1046,14
1043015,803,9
4086775,34535,412
63750,66298,22
5269693,693,10
154334,980,47
162268,134,11
4514572,122547,62
5181974,132,2
1422716,249,92
170152,5765,10
1018038,101518,43
5326537,0,1
2692,150848,446
2075241,87228,30
3541431,2204,32
5244571,592,3
4064,48150,25
242671,1492,11
436163,53558,10
4506917,2625,0
4859749,437,11
6173,19247,21
131105,4721,47
1052390,3859,5
1617467,366,495
393428,20585,15
101802,2239,7
1578458,2223,11
390168,42850,16
4084435,7639,19
54759,413,7
4032109,10534,7
417037,637619,9
148551,444,159
80838,10760,9
4676,61484,305
9521,230356,441
4399154,2309,3
5501148,112,4
5455447,776,4
5503400,74,149
411372,23446,12
5514908,62,1
5521075,184,1
57404,51153,56
4401252,54904,11
15898,323349,22
47,240651,54
135217,786,18
4930723,2883,493
1293,91922,66
5024,110049,405
2833,371094,434
5036,13791,57
4656,4639,11
4086,211790,24
8514,16970,406
8098,40336,39
74418,12988,11
1340545,454,8
206,358432,12
4987,653,15
4647161,379,5
553275,16463,51
2164,18329,18
5616837,59,1
5623183,1332,0
278529,694692,59
361398,112936,11
5692835,61810,13
887115,14524,35
6250,96017,354
167732,3685,1
181847,9246,25
270370,5703,12
798990,928,6
1571094,182,67
92773,358190,17
372870,42603,24
5864128,195,1
198649,43721,28
13639,569231,34
5878007,45,0
5721707,5,3
5886255,3779,14
412434,5663,3
57476,23345,43
5905110,50,0
71535,2174,33
445432,190,12
210355,13335,27
1958391,387,5
5940996,1614,4
5799826,13625,13
6139374,126,7
9267,96443,30
